id,syear,sex,alter,anz_pers,anz_kind,bildung,erwerb,branche,gesund_org,lebensz_org,einkommenj1,einkommenj2,einkommenm1,einkommenm2
693,2016,[1] weiblich,67,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,7,0,0,0,0
693,2017,[1] weiblich,68,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
693,2018,[1] weiblich,69,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
693,2019,[1] weiblich,70,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
16294,2015,[1] weiblich,39,1,0,13.5,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[4] Weniger gut,4,10741.889,0,2041.8352,0
16294,2016,[1] weiblich,40,1,0,13.5,[1] Voll erwerbstätig,[88] Sozialwesen (ohne Heime),[4] Weniger gut,7,30480.998,0,2046.842,0
16294,2017,[1] weiblich,41,1,0,13.5,[1] Voll erwerbstätig,[88] Sozialwesen (ohne Heime),[4] Weniger gut,5,27182.787,0,2324.7461,0
16294,2018,[1] weiblich,42,1,0,14,[1] Voll erwerbstätig,[88] Sozialwesen (ohne Heime),[4] Weniger gut,4,30773.531,0,2340.2605,0
16294,2019,[1] weiblich,43,1,0,14,[1] Voll erwerbstätig,[88] Sozialwesen (ohne Heime),[4] Weniger gut,6,16793.145,0,2189.6287,0
31339,2015,[1] weiblich,77,1,0,9,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
31339,2016,[1] weiblich,78,1,0,9,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
31339,2017,[1] weiblich,79,1,0,9,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
5739,2015,[1] weiblich,73,2,0,13,"[4] Unregelmässig, geringfügig erwerbstät.","[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[4] Weniger gut,5,0,0,1,0
5739,2016,[1] weiblich,74,2,0,13,"[4] Unregelmässig, geringfügig erwerbstät.","[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[4] Weniger gut,5,0,0,1,0
5739,2017,[1] weiblich,75,2,0,13,"[4] Unregelmässig, geringfügig erwerbstät.",[66] Mit Finanz- und Versicherungsdienstleistungen verbundene Taetigkeiten,[4] Weniger gut,5,0,0,6.022789,0
5739,2018,[1] weiblich,76,2,0,13,[5] Nicht erwerbstätig,,[4] Weniger gut,5,0,0,0,0
5739,2019,[1] weiblich,77,2,0,13,[5] Nicht erwerbstätig,,[4] Weniger gut,5,0,168.35728,0,0
20827,2015,[1] weiblich,88,2,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,6,0,0,0,0
20827,2016,[1] weiblich,89,2,0,12,[5] Nicht erwerbstätig,,,1,0,0,0,0
20827,2017,[1] weiblich,90,2,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
9503,2015,[0] männlich,45,4,2,11,[1] Voll erwerbstätig,[30] Sonstiger Fahrzeugbau,[3] Zufriedenstellend,7,3672.9736,0,5321.7324,0
9503,2016,[0] männlich,46,4,2,11,[1] Voll erwerbstätig,[30] Sonstiger Fahrzeugbau,[2] Gut,8,61717.863,0,5189.5581,0
9503,2017,[0] männlich,47,4,2,11,[1] Voll erwerbstätig,[30] Sonstiger Fahrzeugbau,[2] Gut,7,60062.25,0,4774.9189,0
28051,2015,[0] männlich,72,2,0,11,[5] Nicht erwerbstätig,,[4] Weniger gut,7,0,0,0,0
21452,2015,[0] männlich,48,3,1,12,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[4] Weniger gut,8,60949.066,0,5251.877,0
24246,2015,[1] weiblich,50,1,0,12,[1] Voll erwerbstätig,"[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[4] Weniger gut,2,30398.217,5417.3452,2308.9456,0
24246,2016,[1] weiblich,51,1,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,25080.082,4842.6802,0,442.27771
24246,2017,[1] weiblich,52,1,0,12,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[2] Gut,7,9329.0488,0,2550.0154,0
28734,2015,[1] weiblich,74,2,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
28734,2016,[1] weiblich,75,2,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,3,0,0,0,0
28734,2017,[1] weiblich,76,2,0,12,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,0,0,0
28734,2018,[1] weiblich,77,2,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,0,0,0
6611,2015,[0] männlich,84,2,0,9,[5] Nicht erwerbstätig,,[4] Weniger gut,4,0,0,0,0
6611,2016,[0] männlich,85,2,0,9,[5] Nicht erwerbstätig,,[4] Weniger gut,4,0,0,0,0
6611,2017,[0] männlich,86,2,0,9,[5] Nicht erwerbstätig,,[4] Weniger gut,4,0,0,0,0
31294,2016,[1] weiblich,72,1,0,18,[5] Nicht erwerbstätig,,[5] Schlecht,7,0,0,0,0
31294,2017,[1] weiblich,73,1,0,18,[5] Nicht erwerbstätig,,[4] Weniger gut,[10] ganz und gar zufrieden,0,0,0,0
31294,2018,[1] weiblich,74,1,0,18,[5] Nicht erwerbstätig,,[4] Weniger gut,[10] ganz und gar zufrieden,0,0,0,0
31294,2019,[1] weiblich,75,1,0,18,[5] Nicht erwerbstätig,,[4] Weniger gut,[10] ganz und gar zufrieden,0,0,0,0
14698,2015,[0] männlich,64,1,0,11,[5] Nicht erwerbstätig,,[4] Weniger gut,5,0,0,0,0
14698,2016,[0] männlich,65,1,0,11,[5] Nicht erwerbstätig,,[4] Weniger gut,4,0,0,0,0
14698,2017,[0] männlich,66,1,0,11,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,0,0,0
14698,2018,[0] männlich,67,1,0,11,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
14698,2019,[0] männlich,68,1,0,11,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
12599,2015,[1] weiblich,67,1,0,10.5,"[4] Unregelmässig, geringfügig erwerbstät.","[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[2] Gut,8,0,0,241.70822,0
12599,2016,[1] weiblich,68,1,0,10.5,[2] Teilzeitbeschäftigung,"[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[2] Gut,6,0,0,326.09293,0
12599,2017,[1] weiblich,69,1,0,10.5,[2] Teilzeitbeschäftigung,"[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[2] Gut,8,0,0,363.37244,0
12599,2018,[1] weiblich,70,1,0,10.5,"[4] Unregelmässig, geringfügig erwerbstät.","[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[2] Gut,7,0,0,983.65759,0
12599,2019,[1] weiblich,71,1,0,10.5,"[4] Unregelmässig, geringfügig erwerbstät.","[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[2] Gut,8,0,0,762.54236,0
23567,2015,[1] weiblich,51,2,0,11,"[4] Unregelmässig, geringfügig erwerbstät.","[38] Sammlung, Behandlung und Beseitigung von Abfaellen; Rueckgewinnung",[3] Zufriedenstellend,8,3554.2539,0,252.44452,0
23567,2016,[1] weiblich,52,2,0,11,"[4] Unregelmässig, geringfügig erwerbstät.","[38] Sammlung, Behandlung und Beseitigung von Abfaellen; Rueckgewinnung",[3] Zufriedenstellend,8,1751.6884,0,1,0
22606,2015,[0] männlich,75,2,0,11,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,0,0,0
22606,2016,[0] männlich,76,2,0,11,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,6,0,0,0,0
22606,2017,[0] männlich,77,2,0,11,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
22606,2018,[0] männlich,78,2,0,11,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,0,0,0
19607,2015,[0] männlich,78,1,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
19607,2016,[0] männlich,79,1,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,6,0,0,0,0
18420,2015,[1] weiblich,79,1,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,7,0,0,0,0
18420,2016,[1] weiblich,80,1,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,6,0,0,0,0
18420,2017,[1] weiblich,81,1,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,0,0,0
11908,2015,[0] männlich,68,2,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,0,0,0
11908,2016,[0] männlich,69,2,0,12,[5] Nicht erwerbstätig,,[4] Weniger gut,7,0,0,0,0
11908,2017,[0] männlich,70,2,0,12,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
11908,2018,[0] männlich,71,2,0,12,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,4225.6836,0,0
11908,2019,[0] männlich,72,2,0,12,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,0,0,0
25558,2015,[0] männlich,41,4,2,16,[1] Voll erwerbstätig,[94] Interessenvertretungen sowie kirchliche und sonstige religioese Vereinigungen (ohne Sozialwesen und Sport),[2] Gut,8,41676.75,0,4435.2866,0
25558,2016,[0] männlich,42,4,2,16,[1] Voll erwerbstätig,[94] Interessenvertretungen sowie kirchliche und sonstige religioese Vereinigungen (ohne Sozialwesen und Sport),[2] Gut,8,54050.148,0,4848.6221,0
25558,2017,[0] männlich,43,4,2,16,[1] Voll erwerbstätig,"[84] Oeffentliche Verwaltung, Verteidigung; Sozialversicherung",[2] Gut,8,60288.77,0,5201.0576,0
25558,2018,[0] männlich,44,4,2,16,[1] Voll erwerbstätig,"[84] Oeffentliche Verwaltung, Verteidigung; Sozialversicherung",[2] Gut,8,52465.961,0,4083.7029,0
7893,2015,[0] männlich,72,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,29975.623,0,3050.2683
7893,2016,[0] männlich,73,2,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,6,0,15035.538,0,1461.7196
7893,2017,[0] männlich,74,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,6,0,14996.083,0,0
7893,2018,[0] männlich,75,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,22026.662,0,0
7893,2019,[0] männlich,76,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,10014.358,0,0
31415,2015,[1] weiblich,49,3,1,11.5,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[3] Zufriedenstellend,8,26301.629,0,1161.2823,0
8315,2015,[0] männlich,83,2,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,9,0,0,0,363.14362
8315,2016,[0] männlich,84,2,0,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,7,0,0,0,0
8315,2017,[0] männlich,85,2,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,0,0,0
8315,2018,[0] männlich,86,2,0,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,8,0,0,0,0
8315,2019,[0] männlich,87,2,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,6,0,0,0,0
2836,2015,[1] weiblich,40,5,3,10.5,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,8,4189.7476,0,1,0
2836,2016,[1] weiblich,41,5,3,10.5,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,3626.9077,2184.5132,974.94165,163.52104
27722,2015,[1] weiblich,56,2,0,11.5,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
27722,2016,[1] weiblich,57,2,0,11.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
8289,2015,[0] männlich,61,2,0,10.5,[1] Voll erwerbstätig,[49] Landverkehr und Transport in Rohrfernleitungen,[3] Zufriedenstellend,8,32959.098,0,2685.2664,0
8289,2016,[0] männlich,62,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,30034.408,0,0,0
8289,2017,[0] männlich,63,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
8289,2018,[0] männlich,64,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
8289,2019,[0] männlich,65,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
5071,2015,[0] männlich,24,2,0,11.5,"[3] Ausbildung, Lehre",[49] Landverkehr und Transport in Rohrfernleitungen,[1] Sehr gut,[10] ganz und gar zufrieden,5057.4448,0,624.74683,0
5071,2016,[0] männlich,25,2,0,11.5,"[3] Ausbildung, Lehre",[49] Landverkehr und Transport in Rohrfernleitungen,[1] Sehr gut,9,7976.8618,0,390.59753,0
5071,2017,[0] männlich,26,2,0,11.5,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[1] Sehr gut,9,28836.129,0,2219.0061,0
5071,2018,[0] männlich,27,2,0,11.5,[1] Voll erwerbstätig,[52] Lagerei sowie Erbringung von sonstigen Dienstleistungen fuer den Verkehr,[1] Sehr gut,9,26980.781,0,2642.6267,0
5071,2019,[0] männlich,28,2,0,11.5,[1] Voll erwerbstätig,[81] Gebaeudebetreuung,[1] Sehr gut,[10] ganz und gar zufrieden,35608.059,0,3282.467,0
15728,2015,[0] männlich,76,2,0,13,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
15728,2016,[0] männlich,77,2,0,13,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
15728,2017,[0] männlich,78,2,0,13,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
15728,2018,[0] männlich,79,2,0,13,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
15728,2019,[0] männlich,80,2,0,13,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
31085,2015,[1] weiblich,71,2,0,10,[5] Nicht erwerbstätig,,[4] Weniger gut,7,0,0,0,0
31085,2016,[1] weiblich,72,2,0,10,[5] Nicht erwerbstätig,,[5] Schlecht,7,0,0,0,0
31085,2017,[1] weiblich,73,2,0,10,[5] Nicht erwerbstätig,,[4] Weniger gut,7,0,0,0,0
31085,2018,[1] weiblich,74,2,0,10,[5] Nicht erwerbstätig,,[5] Schlecht,8,0,0,0,0
31085,2019,[1] weiblich,75,2,0,10,[5] Nicht erwerbstätig,,[5] Schlecht,7,0,0,0,0
21361,2015,[1] weiblich,39,3,0,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,9,29341.977,0,2388.6802,0
21361,2016,[1] weiblich,40,3,0,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[1] Sehr gut,9,27230.025,0,2566.6438,0
21361,2017,[1] weiblich,41,3,0,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,9,33405.465,0,2045.1594,0
21361,2018,[1] weiblich,42,3,0,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[1] Sehr gut,[10] ganz und gar zufrieden,33871.836,0,2995.7014,0
21361,2019,[1] weiblich,43,3,0,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,[10] ganz und gar zufrieden,33501.789,0,2855.9116,0
19076,2015,[0] männlich,72,4,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
19076,2016,[0] männlich,73,4,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
19076,2017,[0] männlich,74,4,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
19076,2018,[0] männlich,75,4,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
19076,2019,[0] männlich,76,4,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,9,0,0,0,0
19935,2015,[0] männlich,44,4,0,11.5,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[1] Sehr gut,[10] ganz und gar zufrieden,31819.004,0,3064.1389,0
19935,2016,[0] männlich,45,4,0,11.5,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[1] Sehr gut,[10] ganz und gar zufrieden,32190.576,0,2767.9387,0
19935,2017,[0] männlich,46,4,0,11.5,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[1] Sehr gut,9,34278.594,0,2988.0073,0
19935,2018,[0] männlich,47,4,0,11.5,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[1] Sehr gut,[10] ganz und gar zufrieden,36049.031,0,3018.4612,0
19935,2019,[0] männlich,48,4,0,11.5,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[1] Sehr gut,9,36093.387,0,2493.9412,0
18428,2015,[1] weiblich,45,6,0,10.5,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[3] Zufriedenstellend,9,10544.15,0,620.86926,0
18428,2016,[1] weiblich,46,6,0,10.5,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[3] Zufriedenstellend,9,8680.8672,0,865.47321,0
18428,2017,[1] weiblich,47,6,0,10.5,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[3] Zufriedenstellend,8,14459.266,0,773.31384,0
18428,2018,[1] weiblich,48,6,0,10.5,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[3] Zufriedenstellend,8,10222.608,0,527.72986,0
9438,2015,[1] weiblich,74,3,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,0,0,0
9438,2016,[1] weiblich,75,3,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
9438,2017,[1] weiblich,76,3,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
1172,2015,[0] männlich,57,2,0,9,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[1] Sehr gut,8,36413.984,0,2836.4504,0
1172,2016,[0] männlich,58,2,0,9,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[2] Gut,8,36027.273,0,2960.5007,0
1172,2017,[0] männlich,59,2,0,9,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[2] Gut,9,42009.598,0,3738.6868,0
1172,2018,[0] männlich,60,2,0,9,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[2] Gut,9,42195.953,0,3121.9026,0
1172,2019,[0] männlich,61,2,0,9,[1] Voll erwerbstätig,[22] Herstellung von Gummi- und Kunststoffwaren,[1] Sehr gut,9,44632.895,0,3296.5779,0
31704,2015,[1] weiblich,81,1,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,5,0,0,0,0
22744,2015,[1] weiblich,43,5,2,10.5,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,10651.406,0,855.66602,0
22744,2016,[1] weiblich,44,5,2,10.5,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,16480.561,0,993.64972,0
22744,2017,[1] weiblich,45,5,2,10.5,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,12397.537,0,1477.6459,0
22744,2018,[1] weiblich,46,5,2,10.5,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,16156.163,0,1555.3129,0
22744,2019,[1] weiblich,47,5,1,10.5,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,17462.926,0,1134.1868,0
29233,2015,[0] männlich,51,2,0,9,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,0,0,0
29233,2016,[0] männlich,52,2,0,9,[5] Nicht erwerbstätig,,[4] Weniger gut,7,0,0,0,0
29233,2017,[0] männlich,53,2,0,9,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,0,0,0
29233,2018,[0] männlich,54,2,0,9,[5] Nicht erwerbstätig,,[5] Schlecht,8,0,0,0,0
29233,2019,[0] männlich,55,2,0,9,[5] Nicht erwerbstätig,,[5] Schlecht,8,0,0,0,0
13218,2015,[0] männlich,48,1,0,10.5,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[4] Weniger gut,6,44714.801,0,4386.5903,0
13218,2016,[0] männlich,49,1,0,10.5,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[3] Zufriedenstellend,6,50340.695,0,3777.5378,0
13218,2017,[0] männlich,50,1,0,10.5,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[3] Zufriedenstellend,8,52528.449,0,4282.6724,0
13218,2018,[0] männlich,51,1,0,10.5,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[3] Zufriedenstellend,7,51006.148,1139.2618,4507.4224,0
13218,2019,[0] männlich,52,1,0,10.5,[1] Voll erwerbstätig,[27] Herstellung von elektrischen Ausruestungen,[3] Zufriedenstellend,7,55086.695,0,4047.6353,0
26488,2015,[1] weiblich,39,4,2,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,6,0,0,0,0
26488,2016,[1] weiblich,40,4,2,10.5,[5] Nicht erwerbstätig,,,3,0,0,0,0
26488,2017,[1] weiblich,41,4,2,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,6,0,0,0,0
26488,2018,[1] weiblich,42,4,2,10.5,[5] Nicht erwerbstätig,,,8,0,0,0,0
26488,2019,[1] weiblich,43,4,2,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,3,0,0,0,0
13706,2015,[1] weiblich,49,5,1,11.5,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[3] Zufriedenstellend,9,10214.739,0,808.25183,0
13706,2016,[1] weiblich,50,5,1,11.5,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,8,10160.221,0,640.68195,0
13706,2017,[1] weiblich,51,4,1,11.5,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,8,8752.9844,0,1668.7739,0
13706,2018,[1] weiblich,52,4,1,11.5,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,8,19522.205,0,1709.0205,0
13706,2019,[1] weiblich,53,4,1,11.5,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,[10] ganz und gar zufrieden,17119.221,0,1325.8081,0
11897,2015,[1] weiblich,65,2,0,12,[5] Nicht erwerbstätig,,[2] Gut,9,0,0,0,0
11897,2016,[1] weiblich,66,2,0,12,[5] Nicht erwerbstätig,,[2] Gut,9,0,0,0,0
11897,2017,[1] weiblich,67,2,0,12,[5] Nicht erwerbstätig,,[2] Gut,9,0,0,0,0
11897,2018,[1] weiblich,68,2,0,12,[5] Nicht erwerbstätig,,[1] Sehr gut,9,0,0,0,0
11897,2019,[1] weiblich,69,2,0,12,[5] Nicht erwerbstätig,,[1] Sehr gut,9,0,0,0,0
27517,2015,[0] männlich,58,3,1,10.5,[1] Voll erwerbstätig,[56] Gastronomie,[2] Gut,8,0,0,8244.6816,0
11182,2015,[1] weiblich,68,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
11182,2016,[1] weiblich,69,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
11182,2017,[1] weiblich,70,2,0,10.5,[5] Nicht erwerbstätig,,[1] Sehr gut,[10] ganz und gar zufrieden,0,0,0,0
11182,2018,[1] weiblich,71,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
11182,2019,[1] weiblich,72,2,0,10.5,[5] Nicht erwerbstätig,,,[10] ganz und gar zufrieden,0,0,0,0
10274,2015,[0] männlich,58,3,0,13,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,9,0,0,4154.3145,0
10274,2016,[0] männlich,59,2,0,13,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,9,0,0,2263.2368,0
10274,2017,[0] männlich,60,1,0,13,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,[10] ganz und gar zufrieden,0,0,2730.2397,0
10274,2018,[0] männlich,61,1,0,13,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,[10] ganz und gar zufrieden,0,0,356.76361,0
10274,2019,[0] männlich,62,1,0,13,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[4] Weniger gut,9,0,0,2248.8271,0
3846,2015,[0] männlich,64,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,5,0,0,0,0
3846,2016,[0] männlich,65,2,0,10.5,[5] Nicht erwerbstätig,,[2] Gut,6,0,0,0,0
3846,2017,[0] männlich,66,2,0,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,2,0,0,0,0
3846,2018,[0] männlich,67,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,4,0,0,0,0
3846,2019,[0] männlich,68,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
745,2015,[0] männlich,78,2,0,14,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
745,2016,[0] männlich,79,2,0,14,[5] Nicht erwerbstätig,,[2] Gut,7,0,0,0,0
745,2017,[0] männlich,80,2,0,14,[5] Nicht erwerbstätig,,[2] Gut,5,0,0,0,0
745,2018,[0] männlich,81,2,0,14,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
745,2019,[0] männlich,82,2,0,14,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
9612,2015,[0] männlich,71,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,6,0,0,0,0
9612,2016,[0] männlich,72,2,0,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,0,0,0,0
9612,2017,[0] männlich,73,2,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,6,0,0,0,0
9612,2018,[0] männlich,74,2,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,5,0,0,0,0
9612,2019,[0] männlich,75,2,0,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,5,0,0,0,0
12461,2015,[0] männlich,45,3,1,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[3] Zufriedenstellend,6,38746.063,0,3056.5828,0
